id,Age
74823,9
74824,11
74825,8
74826,10
74827,11
74828,11
74829,11
74830,11
74831,8
74832,9
74833,17
74834,13
74835,10
74836,12
74837,13
74838,9
74839,8
74840,9
74841,10
74842,11
74843,8
74844,10
74845,10
74846,12
74847,9
74848,11
74849,10
74850,7
74851,10
74852,11
74853,6
74854,14
74855,13
74856,11
74857,16
74858,11
74859,10
74860,9
74861,12
74862,11
74863,9
74864,13
74865,11
74866,12
74867,13
74868,10
74869,9
74870,11
74871,10
74872,9
74873,13
74874,13
74875,8
74876,10
74877,10
74878,8
74879,8
74880,10
74881,11
74882,10
74883,10
74884,8
74885,13
74886,12
74887,6
74888,9
74889,9
74890,9
74891,12
74892,10
74893,10
74894,13
74895,9
74896,10
74897,10
74898,10
74899,13
74900,13
74901,8
74902,6
74903,11
74904,11
74905,10
74906,11
74907,6
74908,10
74909,10
74910,11
74911,8
74912,10
74913,12
74914,11
74915,7
74916,13
74917,7
74918,15
74919,13
74920,11
74921,5
74922,10
74923,10
74924,11
74925,9
74926,11
74927,7
74928,7
74929,10
74930,10
74931,10
74932,8
74933,15
74934,9
74935,11
74936,9
74937,8
74938,10
74939,12
74940,8
74941,11
74942,9
74943,9
74944,10
74945,8
74946,10
74947,13
74948,8
74949,9
74950,6
74951,13
74952,13
74953,11
74954,10
74955,11
74956,8
74957,11
74958,9
74959,9
74960,11
74961,11
74962,12
74963,11
74964,9
74965,9
74966,10
74967,10
74968,10
74969,13
74970,11
74971,9
74972,8
74973,9
74974,17
74975,11
74976,12
74977,6
74978,6
74979,8
74980,11
74981,7
74982,11
74983,6
74984,8
74985,11
74986,5
74987,9
74988,6
74989,10
74990,11
74991,9
74992,10
74993,12
74994,7
74995,10
74996,12
74997,8
74998,13
74999,10
75000,10
75001,14
75002,7
75003,10
75004,10
75005,10
75006,14
75007,11
75008,10
75009,9
75010,11
75011,10
75012,12
75013,6
75014,7
75015,8
75016,8
75017,13
75018,13
75019,4
75020,14
75021,7
75022,9
75023,12
75024,5
75025,12
75026,10
75027,10
75028,13
75029,9
75030,10
75031,11
75032,9
75033,11
75034,7
75035,10
75036,10
75037,11
75038,11
75039,11
75040,10
75041,8
75042,12
75043,8
75044,12
75045,12
75046,9
75047,12
75048,10
75049,9
75050,10
75051,7
75052,12
75053,11
75054,10
75055,7
75056,10
75057,10
75058,11
75059,8
75060,8
75061,12
75062,10
75063,6
75064,10
75065,5
75066,9
75067,11
75068,9
75069,13
75070,16
75071,9
75072,10
75073,7
75074,9
75075,7
75076,13
75077,9
75078,10
75079,8
75080,8
75081,8
75082,11
75083,8
75084,14
75085,9
75086,8
75087,11
75088,7
75089,10
75090,11
75091,7
75092,14
75093,12
75094,7
75095,8
75096,9
75097,8
75098,11
75099,13
75100,12
75101,11
75102,10
75103,11
75104,7
75105,9
75106,7
75107,14
75108,8
75109,10
75110,13
75111,12
75112,8
75113,9
75114,13
75115,12
75116,7
75117,9
75118,12
75119,9
75120,11
75121,12
75122,8
75123,11
75124,7
75125,12
75126,12
75127,9
75128,9
75129,10
75130,6
75131,10
75132,13
75133,12
75134,9
75135,11
75136,12
75137,11
75138,9
75139,8
75140,9
75141,10
75142,7
75143,11
75144,10
75145,13
75146,9
75147,8
75148,10
75149,9
75150,7
75151,5
75152,6
75153,12
75154,9
75155,8
75156,11
75157,12
75158,15
75159,7
75160,10
75161,7
75162,11
75163,9
75164,13
75165,12
75166,12
75167,6
75168,8
75169,17
75170,8
75171,10
75172,11
75173,11
75174,26
75175,9
75176,11
75177,10
75178,5
75179,10
75180,10
75181,10
75182,10
75183,12
75184,12
75185,10
75186,13
75187,11
75188,9
75189,12
75190,8
75191,11
75192,13
75193,14
75194,11
75195,10
75196,7
75197,8
75198,9
75199,7
75200,11
75201,10
75202,7
75203,11
75204,12
75205,9
75206,8
75207,11
75208,11
75209,12
75210,12
75211,9
75212,10
75213,14
75214,9
75215,10
75216,11
75217,9
75218,10
75219,15
75220,7
75221,10
75222,10
75223,10
75224,8
75225,9
75226,12
75227,6
75228,12
75229,10
75230,7
75231,11
75232,10
75233,14
75234,10
75235,8
75236,12
75237,7
75238,7
75239,12
75240,8
75241,7
75242,9
75243,12
75244,8
75245,14
75246,11
75247,11
75248,7
75249,12
75250,12
75251,11
75252,9
75253,11
75254,14
75255,12
75256,9
75257,15
75258,12
75259,13
75260,6
75261,10
75262,13
75263,8
75264,10
75265,10
75266,12
75267,12
75268,13
75269,11
75270,6
75271,9
75272,9
75273,5
75274,12
75275,10
75276,14
75277,7
75278,13
75279,7
75280,6
75281,9
75282,13
75283,7
75284,12
75285,12
75286,11
75287,6
75288,12
75289,12
75290,16
75291,11
75292,11
75293,12
75294,13
75295,9
75296,6
75297,9
75298,10
75299,9
75300,10
75301,11
75302,9
75303,7
75304,12
75305,10
75306,8
75307,10
75308,11
75309,7
75310,11
75311,10
75312,12
75313,9
75314,10
75315,10
75316,6
75317,10
75318,11
75319,18
75320,10
75321,10
75322,10
75323,8
75324,10
75325,10
75326,9
75327,7
75328,11
75329,7
75330,7
75331,13
75332,11
75333,10
75334,13
75335,7
75336,12
75337,11
75338,11
75339,12
75340,12
75341,9
75342,6
75343,9
75344,12
75345,9
75346,13
75347,11
75348,4
75349,12
75350,8
75351,6
75352,6
75353,8
75354,7
75355,8
75356,9
75357,13
75358,12
75359,8
75360,8
75361,8
75362,11
75363,12
75364,10
75365,8
75366,8
75367,11
75368,14
75369,11
75370,11
75371,7
75372,9
75373,10
75374,8
75375,12
75376,15
75377,12
75378,11
75379,11
75380,7
75381,13
75382,9
75383,8
75384,14
75385,10
75386,13
75387,11
75388,12
75389,12
75390,13
75391,13
75392,7
75393,15
75394,13
75395,9
75396,11
75397,12
75398,7
75399,12
75400,7
75401,8
75402,10
75403,10
75404,8
75405,12
75406,7
75407,6
75408,9
75409,11
75410,15
75411,13
75412,7
75413,9
75414,12
75415,10
75416,6
75417,10
75418,10
75419,9
75420,13
75421,11
75422,11
75423,11
75424,8
75425,11
75426,10
75427,8
75428,11
75429,12
75430,11
75431,6
75432,8
75433,10
75434,10
75435,8
75436,9
75437,11
75438,11
75439,11
75440,12
75441,8
75442,13
75443,11
75444,11
75445,8
75446,8
75447,10
75448,9
75449,12
75450,7
75451,11
75452,11
75453,11
75454,10
75455,12
75456,12
75457,12
75458,7
75459,10
75460,14
75461,12
75462,10
75463,13
75464,12
75465,11
75466,11
75467,8
75468,7
75469,10
75470,11
75471,12
75472,7
75473,9
75474,12
75475,9
75476,11
75477,13
75478,7
75479,12
75480,9
75481,11
75482,14
75483,10
75484,11
75485,10
75486,9
75487,8
75488,8
75489,6
75490,9
75491,12
75492,12
75493,10
75494,9
75495,9
75496,9
75497,11
75498,8
75499,8
75500,9
75501,10
75502,10
75503,13
75504,9
75505,10
75506,11
75507,5
75508,11
75509,9
75510,9
75511,12
75512,12
75513,13
75514,8
75515,7
75516,5
75517,11
75518,10
75519,11
75520,11
75521,10
75522,7
75523,9
75524,10
75525,8
75526,7
75527,6
75528,7
75529,7
75530,7
75531,11
75532,12
75533,12
75534,8
75535,10
75536,11
75537,17
75538,14
75539,8
75540,11
75541,8
75542,11
75543,10
75544,10
75545,7
75546,13
75547,8
75548,8
75549,9
75550,6
75551,10
75552,4
75553,7
75554,10
75555,12
75556,4
75557,9
75558,10
75559,11
75560,10
75561,9
75562,13
75563,11
75564,13
75565,12
75566,9
75567,8
75568,10
75569,12
75570,9
75571,8
75572,12
75573,10
75574,11
75575,8
75576,7
75577,7
75578,11
75579,6
75580,9
75581,10
75582,9
75583,12
75584,14
75585,12
75586,7
75587,10
75588,11
75589,6
75590,13
75591,12
75592,13
75593,10
75594,6
75595,8
75596,8
75597,12
75598,10
75599,6
75600,7
75601,10
75602,7
75603,9
75604,13
75605,15
75606,7
75607,12
75608,11
75609,9
75610,10
75611,13
75612,10
75613,11
75614,14
75615,9
75616,8
75617,10
75618,10
75619,9
75620,11
75621,8
75622,15
75623,11
75624,12
75625,12
75626,11
75627,11
75628,11
75629,10
75630,7
75631,13
75632,13
75633,10
75634,10
75635,11
75636,9
75637,8
75638,14
75639,10
75640,9
75641,10
75642,8
75643,6
75644,9
75645,11
75646,11
75647,5
75648,13
75649,12
75650,9
75651,12
75652,12
75653,12
75654,9
75655,10
75656,6
75657,11
75658,11
75659,11
75660,6
75661,13
75662,9
75663,9
75664,8
75665,9
75666,9
75667,10
75668,8
75669,11
75670,10
75671,8
75672,10
75673,10
75674,15
75675,9
75676,10
75677,14
75678,7
75679,11
75680,11
75681,11
75682,10
75683,12
75684,10
75685,9
75686,10
75687,9
75688,11
75689,6
75690,11
75691,9
75692,10
75693,12
75694,11
75695,10
75696,9
75697,10
75698,11
75699,10
75700,12
75701,11
75702,14
75703,12
75704,14
75705,11
75706,5
75707,9
75708,9
75709,10
75710,10
75711,12
75712,10
75713,8
75714,7
75715,9
75716,10
75717,11
75718,10
75719,11
75720,7
75721,9
75722,11
75723,12
75724,14
75725,7
75726,18
75727,9
75728,11
75729,15
75730,9
75731,4
75732,8
75733,13
75734,6
75735,6
75736,12
75737,10
75738,7
75739,7
75740,10
75741,8
75742,13
75743,7
75744,11
75745,9
75746,13
75747,14
75748,10
75749,11
75750,8
75751,16
75752,5
75753,12
75754,7
75755,12
75756,12
75757,11
75758,10
75759,6
75760,14
75761,13
75762,6
75763,13
75764,9
75765,10
75766,7
75767,11
75768,7
75769,10
75770,8
75771,13
75772,12
75773,16
75774,14
75775,12
75776,10
75777,9
75778,10
75779,7
75780,13
75781,8
75782,9
75783,12
75784,12
75785,11
75786,12
75787,7
75788,10
75789,8
75790,9
75791,10
75792,11
75793,10
75794,7
75795,11
75796,11
75797,8
75798,6
75799,9
75800,9
75801,9
75802,10
75803,11
75804,10
75805,14
75806,12
75807,10
75808,13
75809,14
75810,8
75811,16
75812,9
75813,9
75814,10
75815,13
75816,13
75817,9
75818,11
75819,12
75820,11
75821,10
75822,11
75823,8
75824,15
75825,9
75826,10
75827,11
75828,10
75829,8
75830,9
75831,5
75832,6
75833,9
75834,14
75835,9
75836,11
75837,16
75838,11
75839,9
75840,7
75841,9
75842,12
75843,9
75844,9
75845,13
75846,10
75847,11
75848,11
75849,10
75850,7
75851,12
75852,8
75853,11
75854,9
75855,7
75856,8
75857,11
75858,11
75859,7
75860,10
75861,11
75862,10
75863,12
75864,8
75865,7
75866,6
75867,11
75868,8
75869,9
75870,7
75871,5
75872,11
75873,12
75874,13
75875,10
75876,8
75877,12
75878,10
75879,17
75880,9
75881,9
75882,9
75883,9
75884,11
75885,11
75886,11
75887,13
75888,11
75889,7
75890,8
75891,8
75892,7
75893,8
75894,11
75895,6
75896,7
75897,15
75898,9
75899,10
75900,7
75901,12
75902,6
75903,8
75904,13
75905,9
75906,11
75907,11
75908,9
75909,11
75910,10
75911,11
75912,9
75913,8
75914,7
75915,11
75916,9
75917,9
75918,8
75919,8
75920,10
75921,9
75922,7
75923,12
75924,12
75925,10
75926,9
75927,8
75928,11
75929,7
75930,9
75931,11
75932,7
75933,6
75934,11
75935,13
75936,10
75937,10
75938,11
75939,11
75940,9
75941,12
75942,15
75943,8
75944,12
75945,8
75946,8
75947,6
75948,7
75949,14
75950,10
75951,12
75952,5
75953,12
75954,8
75955,13
75956,10
75957,11
75958,8
75959,13
75960,9
75961,11
75962,12
75963,12
75964,12
75965,10
75966,13
75967,11
75968,5
75969,12
75970,9
75971,6
75972,10
75973,10
75974,10
75975,12
75976,11
75977,11
75978,10
75979,10
75980,10
75981,11
75982,13
75983,12
75984,11
75985,1
75986,10
75987,10
75988,9
75989,7
75990,11
75991,9
75992,9
75993,13
75994,9
75995,11
75996,7
75997,11
75998,9
75999,8
76000,13
76001,17
76002,11
76003,9
76004,14
76005,10
76006,10
76007,7
76008,9
76009,9
76010,9
76011,11
76012,11
76013,12
76014,11
76015,10
76016,10
76017,13
76018,8
76019,7
76020,11
76021,11
76022,10
76023,12
76024,9
76025,8
76026,13
76027,14
76028,9
76029,13
76030,10
76031,11
76032,9
76033,10
76034,8
76035,6
76036,12
76037,8
76038,11
76039,10
76040,7
76041,12
76042,7
76043,7
76044,8
76045,6
76046,7
76047,7
76048,11
76049,16
76050,11
76051,10
76052,6
76053,9
76054,5
76055,10
76056,10
76057,10
76058,8
76059,11
76060,5
76061,13
76062,10
76063,10
76064,6
76065,9
76066,10
76067,10
76068,10
76069,11
76070,10
76071,11
76072,9
76073,9
76074,12
76075,12
76076,8
76077,7
76078,10
76079,9
76080,10
76081,7
76082,10
76083,10
76084,11
76085,11
76086,12
76087,7
76088,11
76089,10
76090,12
76091,11
76092,10
76093,12
76094,14
76095,12
76096,9
76097,10
76098,6
76099,11
76100,11
76101,10
76102,9
76103,9
76104,9
76105,11
76106,12
76107,9
76108,11
76109,7
76110,13
76111,10
76112,14
76113,11
76114,9
76115,6
76116,12
76117,7
76118,8
76119,11
76120,8
76121,7
76122,6
76123,14
76124,9
76125,8
76126,13
76127,10
76128,8
76129,12
76130,10
76131,9
76132,11
76133,13
76134,5
76135,10
76136,5
76137,12
76138,12
76139,8
76140,4
76141,11
76142,10
76143,10
76144,10
76145,8
76146,11
76147,9
76148,8
76149,8
76150,10
76151,9
76152,11
76153,7
76154,11
76155,12
76156,10
76157,10
76158,7
76159,12
76160,13
76161,12
76162,17
76163,9
76164,10
76165,10
76166,14
76167,11
76168,6
76169,9
76170,8
76171,8
76172,12
76173,11
76174,14
76175,8
76176,12
76177,9
76178,11
76179,11
76180,11
76181,11
76182,13
76183,5
76184,10
76185,17
76186,12
76187,8
76188,11
76189,11
76190,6
76191,6
76192,5
76193,12
76194,15
76195,8
76196,7
76197,7
76198,10
76199,12
76200,9
76201,10
76202,10
76203,12
76204,9
76205,11
76206,11
76207,6
76208,9
76209,12
76210,10
76211,9
76212,13
76213,9
76214,7
76215,13
76216,13
76217,6
76218,7
76219,12
76220,13
76221,10
76222,10
76223,11
76224,11
76225,11
76226,11
76227,8
76228,8
76229,9
76230,13
76231,10
76232,11
76233,6
76234,12
76235,13
76236,12
76237,11
76238,11
76239,13
76240,11
76241,13
76242,11
76243,9
76244,11
76245,8
76246,6
76247,10
76248,6
76249,14
76250,9
76251,10
76252,11
76253,11
76254,5
76255,12
76256,9
76257,10
76258,11
76259,8
76260,10
76261,11
76262,9
76263,11
76264,10
76265,14
76266,13
76267,9
76268,5
76269,9
76270,9
76271,12
76272,10
76273,9
76274,7
76275,6
76276,11
76277,13
76278,14
76279,14
76280,10
76281,10
76282,12
76283,9
76284,8
76285,5
76286,10
76287,9
76288,13
76289,16
76290,8
76291,12
76292,12
76293,11
76294,10
76295,11
76296,11
76297,12
76298,12
76299,12
76300,8
76301,12
76302,12
76303,11
76304,9
76305,9
76306,11
76307,12
76308,12
76309,8
76310,13
76311,8
76312,13
76313,7
76314,13
76315,8
76316,11
76317,14
76318,11
76319,15
76320,12
76321,6
76322,11
76323,12
76324,13
76325,9
76326,8
76327,12
76328,12
76329,15
76330,10
76331,12
76332,7
76333,7
76334,8
76335,9
76336,11
76337,9
76338,8
76339,8
76340,9
76341,7
76342,13
76343,10
76344,14
76345,10
76346,9
76347,7
76348,11
76349,9
76350,7
76351,10
76352,7
76353,8
76354,11
76355,7
76356,12
76357,12
76358,11
76359,8
76360,12
76361,7
76362,12
76363,10
76364,9
76365,10
76366,12
76367,9
76368,11
76369,8
76370,8
76371,10
76372,15
76373,12
76374,9
76375,8
76376,12
76377,9
76378,9
76379,10
76380,9
76381,6
76382,11
76383,8
76384,11
76385,10
76386,9
76387,9
76388,7
76389,9
76390,7
76391,7
76392,10
76393,9
76394,13
76395,12
76396,9
76397,10
76398,16
76399,9
76400,9
76401,10
76402,13
76403,12
76404,13
76405,6
76406,12
76407,12
76408,10
76409,10
76410,8
76411,9
76412,11
76413,9
76414,14
76415,7
76416,12
76417,11
76418,12
76419,13
76420,11
76421,7
76422,10
76423,10
76424,9
76425,15
76426,11
76427,11
76428,9
76429,9
76430,8
76431,11
76432,8
76433,9
76434,10
76435,9
76436,7
76437,10
76438,9
76439,9
76440,12
76441,8
76442,10
76443,15
76444,11
76445,9
76446,7
76447,14
76448,12
76449,16
76450,12
76451,9
76452,9
76453,9
76454,10
76455,10
76456,10
76457,8
76458,6
76459,11
76460,13
76461,10
76462,4
76463,11
76464,12
76465,11
76466,7
76467,11
76468,8
76469,9
76470,11
76471,13
76472,13
76473,6
76474,10
76475,11
76476,13
76477,8
76478,9
76479,8
76480,9
76481,11
76482,9
76483,10
76484,10
76485,9
76486,8
76487,6
76488,8
76489,8
76490,11
76491,10
76492,11
76493,8
76494,9
76495,7
76496,7
76497,9
76498,11
76499,11
76500,9
76501,9
76502,7
76503,8
76504,10
76505,9
76506,11
76507,11
76508,9
76509,13
76510,10
76511,16
76512,10
76513,7
76514,13
76515,9
76516,11
76517,9
76518,11
76519,12
76520,8
76521,14
76522,11
76523,12
76524,9
76525,9
76526,9
76527,10
76528,11
76529,8
76530,11
76531,12
76532,10
76533,9
76534,9
76535,9
76536,10
76537,10
76538,14
76539,10
76540,9
76541,11
76542,13
76543,11
76544,7
76545,10
76546,10
76547,9
76548,8
76549,13
76550,9
76551,12
76552,9
76553,14
76554,10
76555,12
76556,11
76557,14
76558,9
76559,11
76560,12
76561,14
76562,8
76563,9
76564,11
76565,10
76566,7
76567,10
76568,13
76569,10
76570,9
76571,8
76572,7
76573,11
76574,7
76575,14
76576,14
76577,9
76578,13
76579,7
76580,6
76581,7
76582,14
76583,9
76584,11
76585,15
76586,9
76587,9
76588,8
76589,12
76590,5
76591,13
76592,8
76593,9
76594,9
76595,13
76596,9
76597,11
76598,10
76599,8
76600,11
76601,14
76602,10
76603,7
76604,11
76605,9
76606,10
76607,7
76608,12
76609,12
76610,16
76611,7
76612,11
76613,11
76614,9
76615,10
76616,8
76617,8
76618,12
76619,12
76620,8
76621,10
76622,4
76623,9
76624,10
76625,10
76626,10
76627,12
76628,6
76629,10
76630,11
76631,10
76632,7
76633,13
76634,11
76635,13
76636,6
76637,10
76638,11
76639,10
76640,12
76641,12
76642,12
76643,11
76644,11
76645,10
76646,10
76647,12
76648,8
76649,11
76650,9
76651,13
76652,13
76653,8
76654,11
76655,7
76656,8
76657,9
76658,10
76659,11
76660,8
76661,14
76662,8
76663,7
76664,19
76665,11
76666,7
76667,10
76668,9
76669,10
76670,10
76671,7
76672,12
76673,12
76674,11
76675,9
76676,9
76677,8
76678,9
76679,7
76680,11
76681,9
76682,12
76683,9
76684,13
76685,7
76686,11
76687,10
76688,9
76689,10
76690,12
76691,10
76692,10
76693,11
76694,8
76695,11
76696,11
76697,12
76698,11
76699,4
76700,8
76701,10
76702,10
76703,11
76704,7
76705,12
76706,11
76707,10
76708,4
76709,8
76710,14
76711,9
76712,12
76713,12
76714,7
76715,8
76716,9
76717,10
76718,10
76719,9
76720,12
76721,14
76722,12
76723,8
76724,9
76725,9
76726,10
76727,11
76728,9
76729,12
76730,7
76731,11
76732,9
76733,10
76734,9
76735,9
76736,9
76737,13
76738,11
76739,16
76740,11
76741,8
76742,13
76743,12
76744,12
76745,11
76746,7
76747,10
76748,13
76749,10
76750,14
76751,9
76752,4
76753,9
76754,11
76755,7
76756,9
76757,10
76758,7
76759,12
76760,10
76761,10
76762,12
76763,11
76764,14
76765,13
76766,8
76767,9
76768,13
76769,11
76770,11
76771,9
76772,5
76773,16
76774,10
76775,9
76776,14
76777,10
76778,13
76779,10
76780,8
76781,11
76782,17
76783,10
76784,10
76785,5
76786,14
76787,10
76788,8
76789,11
76790,9
76791,9
76792,11
76793,12
76794,6
76795,7
76796,11
76797,12
76798,5
76799,10
76800,10
76801,11
76802,10
76803,9
76804,13
76805,7
76806,12
76807,12
76808,10
76809,10
76810,11
76811,9
76812,11
76813,8
76814,9
76815,13
76816,15
76817,11
76818,14
76819,16
76820,11
76821,9
76822,7
76823,10
76824,9
76825,11
76826,7
76827,9
76828,14
76829,9
76830,19
76831,11
76832,11
76833,12
76834,11
76835,13
76836,7
76837,11
76838,6
76839,7
76840,13
76841,9
76842,11
76843,7
76844,9
76845,6
76846,13
76847,12
76848,10
